"","V1","V2","V3","V4"
"result.100",-0.0041114029703961,2.46954544533689,2.45626177838913,2.4080445211084
"result.101",-0.00134059289656239,2.60421971446658,2.51489092992681,2.59067386790961
"result.102",-0.00264595521307951,2.58457849401242,2.51164937618559,2.6058584802235
"result.103",0.00092529424869119,2.58228434990648,2.51079346606528,2.57549090409065
"result.104",0.00213477307380199,2.52198566240761,2.47011120616413,2.46164861972979
"result.105",-0.00477195984713837,2.57615238140721,2.53732072003641,2.62648852719909
"result.106",-0.00159435385310606,2.56692154087765,2.51397942601021,2.57861781464813
"result.107",-0.00174741978932268,2.53239982266017,2.55214926600831,2.58038271589295
"result.108",-0.00307827237703063,2.57285671855592,2.48174438941357,2.47228979636359
"result.109",0.00457726129946171,2.58611040621758,2.49369351908515,2.59460357781378
"result.110",0.00872356142235438,2.54580062383586,2.48424509207373,2.48949293960881
"result.111",-0.00407731892858901,2.6013638367552,2.52293158923745,2.58704685862695
"result.112",-0.00319243071697518,2.57355387968594,2.47789995159564,2.56465572470533
"result.113",-0.0012598762397843,2.63836324750698,2.52889596630586,2.67325040951687
"result.114",-0.00102447093557473,2.63777352117277,2.53958892874747,2.68537475518496
"result.115",0.00600463493979258,2.5377082830407,2.48160564633244,2.52907201887726
