"","V1","V2","V3","V4","V5","V6"
"result.104",0.144180172555437,3.01170053497789,2.79884776754345,2.91456327768271,54.4350612197995,44.6174924110026
"result.105",0.137893461613532,3.09677746442527,2.88101197660356,3.02247025623153,57.8729461555445,46.518649060102
"result.106",0.178481707396819,3.06888522424025,2.84645822919913,2.9430082140397,52.729292524451,44.5953734392495
"result.107",0.122631383602486,2.97755022835061,2.78082265930878,2.84522643152477,50.2076719149179,40.2521879433508
"result.108",0.160022967867249,3.14663043311596,2.85269422654357,2.98226189734913,60.4336540098518,50.7860420888752
"result.109",0.142472826231392,3.06234372298751,2.83681175124095,2.98597897771251,56.580351583329,45.885417128883
"result.110",0.17021458726623,3.07260568279916,2.8550985141522,2.9998664730943,54.6526303213535,46.6265494516532
"result.111",0.153659812416843,3.10624972695858,2.82759494445337,2.95333287860906,55.1049022127927,46.8701889403299
"result.112",0.155364312833359,3.01539606556231,2.79258591617227,2.91702648648339,53.8887648497112,46.6682344821188
"result.113",0.138586979321619,3.05296405688233,2.80333557285259,2.97212298971049,60.2885088681632,50.7929646722579
"result.114",0.134135239579619,3.15957716028516,2.88677046618111,3.09997945105275,63.5937297608638,50.0019044421674
"result.115",0.166740502566959,3.07465621283695,2.87702972207153,3.07834198240958,58.3462110501811,49.1979458629648
"result.116",0.169695942327296,3.04583146586892,2.82157524620618,2.92946973225478,53.758384445298,47.2196097727271
"result.117",0.178625575811704,3.04511314041087,2.84081783455062,2.90106577821273,51.6229063568221,43.401052564622
"result.118",0.108823524620543,3.05244998317666,2.8495426422378,2.99150596614072,61.6400913229389,51.7569529216778
"result.119",0.117415446177595,3.12581844481951,2.92356958969792,3.06958980662147,58.165466810617,44.6186501515052
"result.120",0.135819468820526,3.10092295330794,2.82027960429372,2.9775389792035,57.0733279997763,46.6530039847196
"result.121",0.155829494195884,3.0366289294492,2.79396144164201,2.85930695173154,56.4723033542121,47.4366530205767
"result.122",0.217069065948496,3.06980830643861,2.84907166567541,2.94534927004492,52.1092003894635,46.3078245827693
"result.123",0.161275229562532,3.09004442459195,2.78337157099126,2.87212896651433,55.5117813673052,45.9166574514098
"result.124",0.112930530227934,3.02091258578177,2.7886696174469,2.85905371982683,50.8397606335206,40.6726963139506
"result.125",0.158790732113253,3.07737244028054,2.86143209717302,3.00041911268166,56.9854846826021,46.5458691709302
"result.126",0.121146682348435,3.05731006426369,2.81411065600802,2.92447888797772,57.1314966330281,45.9543597690288
"result.127",0.171046271634153,3.12411088010622,2.93827000814942,3.18365181527341,58.6320786109814,49.369850878537
"result.128",0.132956389356421,3.11170118594,2.86314464503147,2.98386716636045,59.8851801734054,47.6987277878964
"result.129",0.150121660620895,3.0636045532761,2.89394083194271,3.04768247599309,58.0347149139203,46.641882529578
"result.130",0.168968689453895,3.03046560567368,2.82530843384669,2.87584731778378,50.01695939549,42.7830796424721
"result.131",0.156017837919551,3.05482618957088,2.82868401897735,2.99116614958331,56.7496254756078,47.2376454270391
"result.132",0.119719219079712,3.07139126089125,2.85409900823181,3.02446009155261,57.3605193307529,44.9674360154604
"result.133",0.171755729576825,3.0642428416191,2.87148185107735,2.99823395909627,52.6453350735758,46.5194772330671
"result.134",0.133385760889364,3.10052163458511,2.86246504776396,3.03191951844261,60.7555651111084,48.3114422993244
"result.135",0.120477051489234,3.06950263240034,2.84810820827036,2.99844627559309,52.9706384175233,41.5651511118522
"result.136",0.153206915057263,3.07914608767173,2.80701601556685,2.88888596424617,58.6695823519088,51.088319186032
"result.137",0.137473730335005,3.05958929507691,2.86863888783445,3.03716128468615,55.4906186854623,44.828441942469
"result.138",0.131309632965459,3.09316987473231,2.85199055476999,3.04600090539628,59.9783711365379,49.1978807378042
"result.139",0.155726867716305,3.02195723344011,2.80503156949878,2.90400786847456,53.7340632544494,44.4483792165355
"result.140",0.104468349044688,3.04344185094874,2.76953432472084,2.89170702429188,58.7200303036039,45.3093501446706
"result.141",0.155698621168912,3.13289912962697,2.849273389779,2.95254828505355,56.2841093628532,45.8667526582751
"result.142",0.152724395877475,3.03827222044773,2.80832054797033,2.90061587222958,53.7612995320365,44.8338688506061
"result.143",0.121964034236592,3.09559679094403,2.85317135971671,3.01572317374584,58.3989725303089,46.8904718257151
"result.144",0.136254420512404,3.11929397242859,2.87967935217882,2.99581595929594,57.9557206141306,47.0056864378482
"result.145",0.104317867243451,3.07641711966439,2.86845423144376,3.03096429585094,57.8697527285699,43.251993556075
"result.146",0.180463039109292,3.09590925265972,2.86075413653214,2.98888302204806,58.977364974705,50.6970706833261
"result.147",0.150635017031537,3.05876195971187,2.79934319802495,2.90466775642824,56.8347186375757,45.863839591634
"result.148",0.142083244317183,3.02313052007881,2.78329456934226,2.81923330438736,54.1053999414266,44.7578799492211
"result.149",0.142627831865942,3.11705001931031,2.82861123091053,2.95146287175752,62.0956929775756,49.2610561590311
"result.150",0.108325262428672,3.04081184359445,2.87520003004291,3.09793289716614,58.3185640320267,45.2012920792082
"result.151",0.15216346142495,3.14664396418356,2.9064078065316,3.075354650257,59.5183437649533,49.8403503893144
"result.152",0.142086883364412,3.04265837818861,2.82672444655582,2.89046450455274,50.8525400935963,42.2777732148928
"result.153",0.153152042879157,3.05489875677115,2.87071795483629,2.9717172558003,54.0824308276393,43.5207391864964
"result.154",0.153551511553859,3.12778228297742,2.82715732078963,2.97108797871455,57.9755761163413,50.8838486047841
"result.155",0.180566153337206,3.04464608336853,2.85966121117062,2.92550201553325,51.0273687910337,45.7752801589867
"result.156",0.144835108633594,3.11716460138576,2.84143298749771,3.01173433228094,61.4761068694371,51.160170934735
"result.157",0.167160199770303,3.02874895192172,2.794969259166,2.86881480600192,49.7124155791888,44.2046847665954
"result.158",0.144223688177599,3.05005682232794,2.79756731161716,2.84699561913126,54.2822833698323,44.8679855771086
"result.159",0.126690751011374,3.0891958586208,2.85860071245069,2.95688137750086,57.0365010469838,43.9317108156967
"result.160",0.189732792077752,3.07365057069725,2.86035634229456,2.98238934781548,57.0045497596273,45.4825384118283
