"","V1","V2","V3","V4"
"result.58",4.31063159351855,4.27991645024486,43.0583071221686,28.4146287439295
"result.59",4.53440445909429,4.52832291024832,52.4955828917009,34.4788429623482
"result.60",4.17339483625193,4.22755715555103,47.1113073893199,31.1552510337237
"result.61",4.66617411647964,4.68626215302215,54.9093994783418,39.8657875770831
"result.62",4.34160584309018,4.34113183204076,50.5118137544014,31.7757977741911
"result.63",4.52708539550483,4.53990676411629,58.329321523368,35.6766919984231
"result.64",4.13856674116524,4.11002896019141,48.9723175078719,29.5453966202641
"result.65",4.27829363289864,4.29006670164257,49.8680487616906,31.1109718835186
"result.66",4.44840031860082,4.48633846054731,55.5704237233422,29.5223809840803
"result.67",4.23157684437512,4.20590741818709,56.0827306901221,29.7395102948854
"result.68",4.33773596009141,4.28949307678222,49.8056297579782,32.2022109172316
"result.69",4.38992861485329,4.38168408776582,55.4515279423373,39.2643276423989
"result.70",4.18365194133523,4.1873325467639,48.4314665531315,32.451599472096
"result.71",4.31228869421775,4.31351970775615,49.9566798991465,34.3397734568561
"result.72",4.69007820059657,4.66305845425316,57.199852796076,35.1041371996489
"result.73",4.20129893891852,4.21252832130564,42.4491750254734,33.2546192826785
"result.74",4.32651404281132,4.28261363267417,46.4035659617276,29.9529401759328
"result.75",4.05373981418697,4.04904744536692,43.3490060903562,28.1019851214403
"result.76",4.41806212734984,4.43751237545784,49.7994321449375,32.8378655457729
"result.77",4.84201742111911,4.82149149662376,69.5452022559383,45.9122160161326
"result.78",4.24570437715039,4.25433321705334,50.3156453052955,32.4158414387042
"result.79",4.39001838875952,4.35737576156769,53.5038954901657,36.6148330565115
"result.80",4.88313830463477,4.86163503081973,61.1132231203853,41.841891437845
"result.81",4.58225477882818,4.64033679172029,60.8895289379339,35.9367435149837
"result.82",4.31178315887437,4.30697737721514,50.0917551821711,33.7275249771458
"result.83",4.43721773394434,4.47769545470019,52.9859393976577,36.0930266654075
"result.84",3.81784029393118,3.81708413744811,41.7715911535531,27.8185192524983
"result.85",4.35184814074693,4.35017685110976,52.3800814870063,36.7022528777562
"result.86",4.56016422232172,4.55906217516344,51.0015627593809,33.0225728757903
"result.87",4.35643294491268,4.36958953430198,46.883883188399,33.0838295528098
"result.88",4.4418831387198,4.42321651037454,51.0790852722309,35.0777575276935
"result.89",3.78581318610862,3.83374711020344,38.018588712936,26.0467940044642
"result.90",4.11309870517444,4.11565644006562,45.1480072929049,30.0720732616553
"result.91",4.21736071654065,4.2252741728273,52.9786814236589,33.0095123779415
"result.92",4.25660655764949,4.28632767311586,56.274814056058,36.1631546701839
"result.93",4.21893230727064,4.22983603681526,50.7245389832747,33.4683557754692
"result.94",4.58021716398001,4.60140447650766,55.70644103001,38.1738366898501
"result.95",4.42957034267575,4.41660319554661,54.1304056547824,34.4983991652835
"result.96",4.32479073947139,4.33054505470285,53.53780543513,34.9322506411024
"result.97",3.9521246593244,3.97677092107978,41.4130849662227,25.1159483022567
"result.98",4.11862460259052,4.15060445635975,42.229632216778,31.6879059563989
"result.99",4.59816543169761,4.57371651305873,52.8770410396883,34.5842802773457
"result.100",4.7088285530304,4.66157868597543,66.7401019812634,47.4461480424602
"result.101",3.78555265051194,3.78840528050303,40.5839627370927,25.9706189916558
"result.102",4.09049406498573,4.08492724367474,45.8709236344763,29.7945401664614
"result.103",4.55963971993062,4.53504289480365,58.0059597102492,36.0810477529959
"result.104",4.63406912732504,4.64916276374245,59.8216763754142,37.2107185534632
"result.105",4.67187776043702,4.67328121688063,60.8756579890439,36.7986514340403
"result.106",4.14729254586719,4.14727498554538,49.7313790632419,37.2850667570163
"result.107",4.55162959101348,4.54509396583303,56.2574667731337,37.8956834378881
"result.108",4.23985356956717,4.22971751504489,53.6128490347839,31.8955973777438
"result.109",4.44336150276352,4.46127641829641,55.3865584863505,35.5985222929066
"result.110",3.99105498011312,4.00933366661905,42.694475382927,31.4157627698724
"result.111",4.47851112216216,4.49798220579117,51.9978418310426,39.2735260184817
"result.112",4.48546529149726,4.4588292175445,52.0035740472928,35.2572316572772
"result.113",4.17119717120657,4.17797410959733,52.7387579320383,32.2044005224093
"result.114",4.64025433129702,4.60980181967464,56.9117699697019,35.5393236709342
"result.115",4.39669243256117,4.37298834998423,51.6957038931777,34.7330302768837
"result.116",4.01473114523557,4.03279379743524,48.9467815356054,30.3115425252572
"result.117",4.22837955075729,4.19550405484898,44.2882874510468,32.7164200627409
"result.118",3.93573933091376,3.94751096870463,42.0767960480173,28.2123615539516
"result.119",4.11737313385596,4.15035681939754,44.3782988590729,26.7272774491041
"result.120",4.33213861842414,4.32355222702486,46.5182737991245,32.2782442533203
"result.121",4.48875439266958,4.48491760308927,57.1084511016068,37.7841864991684
"result.122",4.11021556788837,4.09862288242152,47.1382399885723,32.1034164005717
"result.123",4.22132488678606,4.22055549125581,45.2193306940486,30.7742848339595
"result.124",4.07645208183249,4.03183700160195,42.0881918026332,29.9741033310762
"result.125",4.59149887955865,4.61200233599675,58.8292962743265,42.0595488539459
"result.126",4.87174353840391,4.85692839251766,56.5336477632747,43.1302321261382
"result.127",4.46126415306783,4.44802810982559,50.1256101093013,28.1059173071031
"result.128",4.20019407557215,4.17831861752827,47.9555148059621,32.3390893298888
"result.129",3.76130371984499,3.7661247841537,36.5529997175057,23.5862646665062
"result.130",4.30357972183723,4.26132309356476,53.4154133150533,29.7680599415093
"result.131",4.29927618484655,4.30277220407728,51.9984103153864,32.7715806211518
"result.132",4.49726244535651,4.49947071446819,51.0714522181092,36.1603113958565
"result.133",4.22926208254998,4.22904322510505,51.3313679489386,32.0747105281239
"result.134",4.25018214033687,4.20533205207768,54.6396510445065,35.9718161825027
"result.135",4.12524826529902,4.13605411540836,45.5164042676823,29.4763952288168
"result.136",4.30825274864364,4.30615128056574,48.8512839599793,33.3768058678151
"result.137",4.56126435153852,4.57313073156315,53.292006501551,37.3764984737492
"result.138",4.18017503269946,4.20212001477313,48.5328563763026,27.3669251371664
"result.139",4.567454641501,4.54368718023058,55.3762428988822,36.4709399552861
"result.140",4.57384894097289,4.56325969692741,54.0296283172284,36.7485242464086
"result.141",4.42177040406169,4.42265004323466,53.6139716445686,33.5598765446793
"result.142",4.20434733591247,4.24952480602364,51.7324707745323,32.8027466248377
"result.143",4.29884503488433,4.30104130427317,50.3194326114025,34.9894417929293
"result.144",4.47723228021132,4.49767264644951,46.7017997099518,31.7533135669405
"result.145",3.92406745545973,3.98017408336503,39.589253750992,25.7210413683421
"result.146",4.68127677171814,4.65585255555325,55.4107155149707,41.9611620161149
"result.147",4.38672298293972,4.38508994842506,52.7074771738421,33.7966024911555
"result.148",4.22673158014236,4.24218769757934,60.270514370232,41.5683385221587
"result.149",4.77463216892228,4.71639332219245,58.4665125794432,35.4934017919955
"result.150",4.37745170186849,4.41095673908575,58.674727206909,38.1756815270428
"result.151",4.16323829747281,4.17148067003657,47.082550541549,28.3926237667928
"result.152",3.97049958923881,3.94034563657864,43.3692314725113,27.6043865040086
"result.153",4.52210185663997,4.53934323916503,53.6340803997563,36.8139005619967
"result.154",4.31455003032952,4.30528561365188,54.9609872251954,35.2973619233
"result.155",4.34851999769994,4.393169000157,57.6720073166225,41.4945174511833
"result.156",4.40017685587282,4.36502812916656,54.4230800593374,31.1967047345298
"result.157",3.99826953941926,3.98963022334675,44.0040720749138,29.301187294736
"result.158",4.56269781880657,4.56972066199406,64.2786585458149,39.3724455221725
"result.159",3.75349923626149,3.75756592580658,40.7795834501083,27.2499209776502
"result.160",3.93200257758254,3.92991012940448,43.0161493709237,29.3138604776005
